Transaction_ID,Date,Time,Amount_INR,User_ID,Sender_UPI_ID,Receiver_UPI_ID,Payment_App,Sender_Bank,Receiver_Bank,Merchant_Category,Transaction_Type,Payment_Status,City,Device_Type,User_Age_Group
TXN0002991,2025-09-30,14:12:07,8216.75,USR01183,user792@paytm,user3363@paytm,Paytm,Canara Bank,Bank of Baroda,P2P Transfer,P2P,Success,Visakhapatnam,Android,26-35
TXN0002992,2025-09-30,14:42:45,10566.62,USR00977,user1197@phonep,merchant1249@ybl,PhonePe,SBI,Kotak Mahindra Bank,Shopping,P2M,Success,Kochi,Android,18-25
TXN0002993,2025-09-30,18:17:36,1066.09,USR02082,user3682@google,merchant56@paytm,Google Pay,ICICI Bank,Punjab National Bank,Shopping,P2M,Success,Bengaluru,Android,26-35
TXN0002994,2025-09-30,18:18:30,20000.0,USR00943,user694@google,user232@google,Google Pay,ICICI Bank,Bank of Baroda,P2P Transfer,P2P,Success,Indore,Android,46-55
TXN0002995,2025-09-30,18:52:04,3064.02,USR00880,user3917@google,user42@google,Google Pay,Punjab National Bank,Punjab National Bank,P2P Transfer,P2P,Success,Bengaluru,Android,18-25
TXN0002996,2025-09-30,19:43:00,47066.13,USR00005,user2387@phonep,merchant1499@okaxis,PhonePe,SBI,HDFC Bank,Investment,P2M,Success,Kolkata,Android,36-45
TXN0002997,2025-09-30,19:43:16,23984.66,USR02086,user791@amazon,merchant180@paytm,Amazon Pay,Canara Bank,SBI,Education,P2M,Success,Madurai,Android,46-55
TXN0002998,2025-09-30,20:15:11,1249.92,USR01758,user2752@phonep,merchant924@paytm,PhonePe,Punjab National Bank,Canara Bank,Food & Dining,P2M,Success,Bhopal,Android,36-45
TXN0002999,2025-09-30,20:26:33,10990.82,USR01063,user451@phonep,merchant1075@paytm,PhonePe,Bank of Baroda,SBI,Shopping,P2M,Success,Bhopal,iOS,18-25
TXN0003000,2025-09-30,20:27:35,982.29,USR03261,user12@amazon,merchant239@okaxis,Amazon Pay,Union Bank of India,SBI,Healthcare,P2M,Success,Chandigarh,iOS,46-55
TXN0003001,2025-09-30,21:10:30,852.63,USR01012,user2729@paytm,merchant1202@ybl,Paytm,HDFC Bank,Canara Bank,Grocery,P2M,Success,Mumbai,iOS,56+
TXN0003002,2025-09-30,22:09:16,3153.77,USR00507,user2416@phonep,merchant1345@okicici,PhonePe,Kotak Mahindra Bank,Bank of Baroda,Healthcare,P2M,Success,Delhi,Android,18-25
TXN0003003,2025-09-30,23:09:18,681.95,USR03210,user2672@phonep,merchant242@ybl,PhonePe,Axis Bank,IDFC First Bank,Utilities & Bill Payments,P2M,Success,Kolkata,iOS,36-45
TXN0003004,2025-09-30,23:12:55,17127.68,USR00161,user3181@google,merchant1452@okaxis,Google Pay,Bank of Baroda,Union Bank of India,Education,P2M,Success,Ranchi,Android,46-55
TXN0003005,2025-10-01,05:28:39,62959.41,USR03119,user2933@phonep,merchant686@ybl,PhonePe,HDFC Bank,Union Bank of India,Investment,P2M,Success,Varanasi,Android,26-35
TXN0003006,2025-10-01,07:43:47,51736.23,USR02434,user3208@google,merchant884@okicici,Google Pay,SBI,Axis Bank,Investment,P2M,Success,Delhi,Android,36-45
TXN0003007,2025-10-01,09:10:34,1053.2,USR02925,user588@whatsa,merchant496@oksbi,WhatsApp Pay,Canara Bank,HDFC Bank,Food & Dining,P2M,Success,Hyderabad,Android,18-25
TXN0003008,2025-10-01,09:21:03,1981.9,USR01765,user3125@phonep,merchant967@paytm,PhonePe,Bank of Baroda,Union Bank of India,Travel & Transport,P2M,Success,Chandigarh,Android,18-25
TXN0003009,2025-10-01,09:39:18,2898.68,USR00806,user1276@phonep,merchant347@paytm,PhonePe,HDFC Bank,Canara Bank,Utilities & Bill Payments,P2M,Failed,Kolkata,Android,36-45
TXN0003010,2025-10-01,09:39:34,1709.6,USR03895,user1543@google,merchant1272@oksbi,Google Pay,Canara Bank,Canara Bank,Food & Dining,P2M,Success,Visakhapatnam,Android,36-45
TXN0003011,2025-10-01,10:13:21,15413.01,USR01078,user1886@phonep,merchant414@okaxis,PhonePe,Bank of Baroda,Union Bank of India,Investment,P2M,Success,Nagpur,Android,46-55
TXN0003012,2025-10-01,10:13:34,2067.01,USR03247,user1125@google,merchant51@oksbi,Google Pay,SBI,Union Bank of India,Grocery,P2M,Success,Hyderabad,iOS,46-55
TXN0003013,2025-10-01,10:14:19,5053.05,USR00232,user1098@phonep,merchant253@okaxis,PhonePe,Union Bank of India,Kotak Mahindra Bank,Travel & Transport,P2M,Success,Lucknow,iOS,46-55
TXN0003014,2025-10-01,11:27:09,30774.84,USR03875,user2759@google,merchant37@paytm,Google Pay,Bank of Baroda,SBI,Investment,P2M,Success,Delhi,Android,18-25
TXN0003015,2025-10-01,13:21:14,1145.87,USR02216,user501@phonep,merchant925@okicici,PhonePe,Punjab National Bank,Canara Bank,Fuel,P2M,Success,Pune,Android,26-35
TXN0003016,2025-10-01,13:52:49,13345.58,USR03345,user2265@google,user3835@google,Google Pay,Bank of Baroda,IDFC First Bank,P2P Transfer,P2P,Success,Kochi,Android,18-25
TXN0003017,2025-10-01,13:53:09,1250.72,USR00284,user3497@phonep,merchant1195@paytm,PhonePe,Punjab National Bank,Axis Bank,Grocery,P2M,Success,Pune,Android,18-25
TXN0003018,2025-10-01,13:57:20,3091.66,USR00667,user1454@google,merchant66@okicici,Google Pay,Canara Bank,Kotak Mahindra Bank,Utilities & Bill Payments,P2M,Success,Ranchi,iOS,26-35
TXN0003019,2025-10-01,14:27:08,6353.64,USR03049,user2024@bhim,merchant1081@okicici,BHIM,SBI,HDFC Bank,Shopping,P2M,Success,Delhi,Android,46-55
TXN0003020,2025-10-01,16:26:25,1720.47,USR01185,user331@whatsa,merchant338@oksbi,WhatsApp Pay,SBI,Canara Bank,Healthcare,P2M,Success,Bengaluru,Android,36-45
TXN0003021,2025-10-01,18:37:19,921.26,USR01769,user3307@google,merchant405@paytm,Google Pay,ICICI Bank,HDFC Bank,Fuel,P2M,Success,Coimbatore,Android,46-55
TXN0003022,2025-10-01,18:54:09,956.95,USR01749,user2864@google,merchant1115@ybl,Google Pay,Axis Bank,SBI,Food & Dining,P2M,Success,Guwahati,Android,36-45
TXN0003023,2025-10-01,19:02:44,1612.09,USR02780,user452@paytm,merchant982@paytm,Paytm,ICICI Bank,Bank of Baroda,Grocery,P2M,Success,Jaipur,Android,26-35
TXN0003024,2025-10-01,19:06:24,1655.24,USR03340,user2392@phonep,merchant1191@okicici,PhonePe,Punjab National Bank,Kotak Mahindra Bank,Shopping,P2M,Success,Delhi,Android,18-25
TXN0003025,2025-10-01,20:07:40,5687.83,USR03152,user435@google,user2470@google,Google Pay,Bank of Baroda,ICICI Bank,P2P Transfer,P2P,Success,Kolkata,Android,26-35
TXN0003026,2025-10-01,20:11:25,3415.46,USR00162,user3559@paytm,merchant181@paytm,Paytm,ICICI Bank,Axis Bank,Shopping,P2M,Success,Kolkata,Android,18-25
TXN0003027,2025-10-01,20:21:33,898.06,USR00789,user2152@amazon,merchant1278@paytm,Amazon Pay,Kotak Mahindra Bank,Union Bank of India,Grocery,P2M,Success,Hyderabad,iOS,46-55
TXN0003028,2025-10-01,20:25:35,7439.08,USR03656,user1808@google,user3335@google,Google Pay,IDFC First Bank,HDFC Bank,P2P Transfer,P2P,Success,Bengaluru,Android,18-25
TXN0003029,2025-10-01,21:28:37,14419.38,USR01467,user1422@paytm,merchant749@okicici,Paytm,SBI,Bank of Baroda,Shopping,P2M,Success,Coimbatore,Android,46-55
TXN0003030,2025-10-01,21:37:44,3605.13,USR02641,user1536@paytm,merchant686@ybl,Paytm,Punjab National Bank,Axis Bank,Healthcare,P2M,Success,Jaipur,Android,18-25
TXN0003031,2025-10-01,22:02:38,2381.01,USR02165,user362@google,merchant204@oksbi,Google Pay,Punjab National Bank,ICICI Bank,Grocery,P2M,Success,Kochi,Android,26-35
TXN0003032,2025-10-01,22:08:38,344.27,USR00664,user690@google,merchant599@paytm,Google Pay,HDFC Bank,Bank of Baroda,Recharge,P2M,Success,Bhopal,Android,26-35
TXN0003033,2025-10-01,22:31:41,4742.49,USR03973,user2464@bhim,merchant726@okicici,BHIM,Union Bank of India,IDFC First Bank,Shopping,P2M,Success,Lucknow,Android,26-35
TXN0003034,2025-10-01,23:21:24,4242.73,USR00691,user713@amazon,merchant26@okaxis,Amazon Pay,IDFC First Bank,SBI,Healthcare,P2M,Success,Hyderabad,Android,26-35
TXN0003035,2025-10-02,04:44:01,1302.13,USR01596,user672@google,merchant575@ybl,Google Pay,Bank of Baroda,Kotak Mahindra Bank,Utilities & Bill Payments,P2M,Failed,Jaipur,Android,26-35
TXN0003036,2025-10-02,06:08:09,852.42,USR00737,user2241@paytm,merchant1326@ybl,Paytm,ICICI Bank,HDFC Bank,Travel & Transport,P2M,Success,Kochi,iOS,18-25
TXN0003037,2025-10-02,06:22:33,573.84,USR03828,user1565@paytm,merchant243@ybl,Paytm,Kotak Mahindra Bank,Union Bank of India,Food & Dining,P2M,Success,Chandigarh,iOS,46-55
TXN0003038,2025-10-02,06:28:55,4989.25,USR01981,user655@google,user3080@google,Google Pay,IDFC First Bank,Canara Bank,P2P Transfer,P2P,Success,Chennai,Android,26-35
TXN0003039,2025-10-02,07:47:56,3021.89,USR00064,user3173@paytm,merchant1346@oksbi,Paytm,ICICI Bank,ICICI Bank,Travel & Transport,P2M,Success,Chennai,Android,56+
TXN0003040,2025-10-02,09:09:27,7931.85,USR01348,user1949@phonep,merchant164@paytm,PhonePe,Bank of Baroda,Bank of Baroda,Education,P2M,Success,Mumbai,Android,18-25
TXN0003041,2025-10-02,09:12:21,1851.98,USR03404,user1536@bhim,merchant641@okicici,BHIM,Bank of Baroda,HDFC Bank,Food & Dining,P2M,Success,Chennai,Android,46-55
TXN0003042,2025-10-02,09:13:13,381.68,USR03165,user1286@phonep,merchant161@paytm,PhonePe,Punjab National Bank,Axis Bank,Entertainment,P2M,Success,Kolkata,Android,18-25
TXN0003043,2025-10-02,09:14:33,2624.09,USR01529,user628@google,merchant575@paytm,Google Pay,Bank of Baroda,HDFC Bank,Shopping,P2M,Success,Indore,iOS,26-35
TXN0003044,2025-10-02,09:20:28,2793.33,USR03629,user3487@google,merchant832@ybl,Google Pay,SBI,IDFC First Bank,Grocery,P2M,Success,Mumbai,Android,18-25
TXN0003045,2025-10-02,09:35:17,2207.67,USR01395,user2624@phonep,merchant243@paytm,PhonePe,Axis Bank,Union Bank of India,Healthcare,P2M,Success,Kolkata,iOS,26-35
TXN0003046,2025-10-02,09:46:25,690.56,USR00676,user3211@google,merchant1013@paytm,Google Pay,Union Bank of India,Bank of Baroda,Utilities & Bill Payments,P2M,Success,Hyderabad,Android,26-35
TXN0003047,2025-10-02,09:49:01,4299.12,USR02687,user1303@phonep,merchant1485@okaxis,PhonePe,SBI,Canara Bank,Shopping,P2M,Success,Bengaluru,Android,36-45
TXN0003048,2025-10-02,09:50:40,8271.57,USR03903,user1021@google,user2614@google,Google Pay,Bank of Baroda,Kotak Mahindra Bank,P2P Transfer,P2P,Success,Hyderabad,Android,46-55
TXN0003049,2025-10-02,09:58:19,6993.06,USR03412,user1434@phonep,merchant1022@okaxis,PhonePe,Punjab National Bank,Punjab National Bank,Shopping,P2M,Success,Nagpur,Android,18-25
TXN0003050,2025-10-02,10:10:20,1000.96,USR01553,user2121@phonep,merchant1038@okaxis,PhonePe,Kotak Mahindra Bank,Union Bank of India,Grocery,P2M,Success,Nagpur,iOS,26-35
TXN0003051,2025-10-02,10:19:18,2454.89,USR01520,user1682@phonep,merchant227@ybl,PhonePe,Punjab National Bank,IDFC First Bank,Grocery,P2M,Success,Kolkata,Android,46-55
TXN0003052,2025-10-02,10:21:43,9487.87,USR02710,user3006@paytm,merchant907@oksbi,Paytm,Punjab National Bank,Axis Bank,Healthcare,P2M,Success,Indore,Android,26-35
TXN0003053,2025-10-02,11:06:54,4937.64,USR03283,user1751@bhim,user2601@bhim,BHIM,HDFC Bank,IDFC First Bank,P2P Transfer,P2P,Success,Lucknow,Android,36-45
TXN0003054,2025-10-02,11:20:15,1443.34,USR01764,user1883@google,merchant125@paytm,Google Pay,Canara Bank,IDFC First Bank,Travel & Transport,P2M,Success,Hyderabad,Android,36-45
TXN0003055,2025-10-02,12:19:17,15584.1,USR00672,user1664@google,user178@google,Google Pay,Punjab National Bank,ICICI Bank,P2P Transfer,P2P,Success,Hyderabad,iOS,26-35
TXN0003056,2025-10-02,12:29:23,9024.45,USR01883,user3238@phonep,user2288@phonep,PhonePe,IDFC First Bank,IDFC First Bank,P2P Transfer,P2P,Success,Mumbai,Android,18-25
TXN0003057,2025-10-02,13:13:11,13871.85,USR00202,user1354@google,merchant363@ybl,Google Pay,SBI,Union Bank of India,Shopping,P2M,Success,Kolkata,Android,36-45
TXN0003058,2025-10-02,13:24:57,560.62,USR00834,user656@paytm,merchant1245@ybl,Paytm,IDFC First Bank,Kotak Mahindra Bank,Recharge,P2M,Success,Chennai,iOS,18-25
TXN0003059,2025-10-02,13:32:01,1582.39,USR00278,user106@amazon,merchant193@paytm,Amazon Pay,Punjab National Bank,Kotak Mahindra Bank,Utilities & Bill Payments,P2M,Success,Mumbai,iOS,18-25
TXN0003060,2025-10-02,13:36:48,20000.0,USR02704,user235@google,user1911@google,Google Pay,ICICI Bank,Union Bank of India,P2P Transfer,P2P,Success,Mumbai,Android,18-25
TXN0003061,2025-10-02,13:38:47,2000.0,USR00143,user1785@bhim,merchant320@okaxis,BHIM,Axis Bank,Punjab National Bank,Food & Dining,P2M,Success,Mumbai,Android,26-35
TXN0003062,2025-10-02,13:44:56,2429.79,USR02521,user693@phonep,merchant944@oksbi,PhonePe,ICICI Bank,ICICI Bank,Grocery,P2M,Success,Pune,Android,36-45
TXN0003063,2025-10-02,13:45:11,3638.5,USR00557,user3132@google,merchant1288@oksbi,Google Pay,Punjab National Bank,IDFC First Bank,Travel & Transport,P2M,Success,Bengaluru,Android,26-35
TXN0003064,2025-10-02,15:03:31,454.35,USR03632,user2424@phonep,merchant1374@paytm,PhonePe,SBI,Canara Bank,Grocery,P2M,Success,Patna,Android,36-45
TXN0003065,2025-10-02,17:03:07,2786.07,USR00877,user1909@google,merchant93@paytm,Google Pay,Canara Bank,ICICI Bank,Travel & Transport,P2M,Success,Kolkata,Android,26-35
TXN0003066,2025-10-02,17:34:41,421.71,USR02367,user3229@phonep,merchant188@ybl,PhonePe,SBI,Axis Bank,Food & Dining,P2M,Success,Ranchi,iOS,26-35
TXN0003067,2025-10-02,19:16:58,37108.36,USR03285,user173@google,merchant830@okicici,Google Pay,Bank of Baroda,Union Bank of India,Education,P2M,Success,Chennai,Android,18-25
TXN0003068,2025-10-02,19:29:52,1504.58,USR01092,user2509@google,merchant800@oksbi,Google Pay,Axis Bank,Punjab National Bank,Food & Dining,P2M,Success,Nagpur,Android,46-55
TXN0003069,2025-10-02,19:38:16,2719.54,USR03584,user3228@google,merchant1279@okicici,Google Pay,Union Bank of India,HDFC Bank,Travel & Transport,P2M,Success,Mumbai,Android,18-25
TXN0003070,2025-10-02,20:54:51,4000.0,USR03878,user2015@bhim,merchant585@ybl,BHIM,Canara Bank,Punjab National Bank,Fuel,P2M,Success,Bhopal,Android,18-25
TXN0003071,2025-10-02,21:40:14,267.81,USR00087,user478@phonep,merchant1095@oksbi,PhonePe,IDFC First Bank,Bank of Baroda,Recharge,P2M,Success,Chandigarh,Android,46-55
TXN0003072,2025-10-02,21:51:04,15000.0,USR02850,user3252@phonep,merchant1247@oksbi,PhonePe,IDFC First Bank,IDFC First Bank,Shopping,P2M,Success,Bengaluru,Android,26-35
TXN0003073,2025-10-02,22:11:29,1072.1,USR03536,user303@google,merchant9@okicici,Google Pay,SBI,Kotak Mahindra Bank,Grocery,P2M,Success,Madurai,Android,18-25
TXN0003074,2025-10-02,22:36:21,2970.12,USR01440,user56@google,user2305@google,Google Pay,ICICI Bank,Axis Bank,P2P Transfer,P2P,Success,Indore,iOS,46-55
TXN0003075,2025-10-02,22:48:38,12027.09,USR01793,user3130@phonep,merchant154@paytm,PhonePe,SBI,HDFC Bank,Investment,P2M,Success,Lucknow,Android,26-35
TXN0003076,2025-10-02,22:52:11,869.37,USR01299,user2188@bhim,merchant1047@paytm,BHIM,Punjab National Bank,Punjab National Bank,Grocery,P2M,Success,Mumbai,Android,26-35
TXN0003077,2025-10-02,22:58:25,27963.98,USR02123,user1551@paytm,merchant422@okicici,Paytm,HDFC Bank,Punjab National Bank,Education,P2M,Success,Kochi,Android,46-55
TXN0003078,2025-10-02,23:37:17,100000.0,USR03112,user3456@phonep,merchant263@okicici,PhonePe,Canara Bank,IDFC First Bank,Investment,P2M,Success,Hyderabad,Android,26-35
TXN0003079,2025-10-03,06:45:58,3427.09,USR01825,user1826@phonep,merchant1229@oksbi,PhonePe,ICICI Bank,Union Bank of India,Shopping,P2M,Success,Bengaluru,Android,18-25
TXN0003080,2025-10-03,06:47:57,2313.49,USR00617,user1594@whatsa,merchant1117@paytm,WhatsApp Pay,Punjab National Bank,Kotak Mahindra Bank,Healthcare,P2M,Success,Bhopal,Android,18-25
TXN0003081,2025-10-03,08:04:21,14487.06,USR00227,user2257@paytm,user1852@paytm,Paytm,Canara Bank,Axis Bank,P2P Transfer,P2P,Success,Ahmedabad,Android,18-25
TXN0003082,2025-10-03,08:51:14,538.84,USR01206,user1224@bhim,merchant118@oksbi,BHIM,Punjab National Bank,Axis Bank,Fuel,P2M,Success,Indore,Android,18-25
TXN0003083,2025-10-03,09:35:26,7498.47,USR01899,user661@google,user654@google,Google Pay,Union Bank of India,ICICI Bank,P2P Transfer,P2P,Success,Bhopal,Android,36-45
TXN0003084,2025-10-03,09:36:03,13696.02,USR01437,user3572@bhim,user2280@bhim,BHIM,Canara Bank,Kotak Mahindra Bank,P2P Transfer,P2P,Success,Madurai,Android,18-25
TXN0003085,2025-10-03,09:39:11,7181.39,USR02488,user2298@google,merchant36@okicici,Google Pay,Kotak Mahindra Bank,ICICI Bank,Healthcare,P2M,Success,Kochi,iOS,36-45
TXN0003086,2025-10-03,10:09:53,5601.29,USR03000,user3911@google,merchant1194@paytm,Google Pay,Bank of Baroda,SBI,Shopping,P2M,Success,Chennai,iOS,18-25
TXN0003087,2025-10-03,10:18:04,916.93,USR03418,user2946@google,merchant122@oksbi,Google Pay,ICICI Bank,Bank of Baroda,Food & Dining,P2M,Success,Patna,Android,26-35
TXN0003088,2025-10-03,10:19:14,4318.73,USR01384,user1586@phonep,user433@phonep,PhonePe,SBI,Kotak Mahindra Bank,P2P Transfer,P2P,Success,Patna,Android,36-45
TXN0003089,2025-10-03,10:22:26,1105.84,USR02002,user1285@paytm,merchant914@okicici,Paytm,IDFC First Bank,HDFC Bank,Utilities & Bill Payments,P2M,Success,Chandigarh,Android,26-35
TXN0003090,2025-10-03,10:28:58,15000.0,USR03766,user3547@bhim,merchant14@oksbi,BHIM,ICICI Bank,IDFC First Bank,Shopping,P2M,Success,Bengaluru,Android,18-25
TXN0003091,2025-10-03,10:38:24,5639.78,USR02737,user2077@google,merchant913@okicici,Google Pay,Punjab National Bank,Kotak Mahindra Bank,Healthcare,P2M,Success,Hyderabad,Android,36-45
TXN0003092,2025-10-03,10:41:53,502.02,USR00316,user1066@amazon,merchant672@okicici,Amazon Pay,SBI,Bank of Baroda,Utilities & Bill Payments,P2M,Success,Jaipur,Android,26-35
TXN0003093,2025-10-03,11:43:50,2062.28,USR01343,user2165@bhim,merchant697@okicici,BHIM,Union Bank of India,ICICI Bank,Entertainment,P2M,Success,Jaipur,iOS,26-35
TXN0003094,2025-10-03,11:44:23,553.04,USR00593,user3706@google,merchant514@okicici,Google Pay,Punjab National Bank,Bank of Baroda,Entertainment,P2M,Success,Lucknow,Android,18-25
TXN0003095,2025-10-03,13:11:19,1887.66,USR01427,user2923@google,merchant175@ybl,Google Pay,Punjab National Bank,Bank of Baroda,Healthcare,P2M,Success,Lucknow,Android,18-25
TXN0003096,2025-10-03,13:12:23,2666.38,USR00141,user494@phonep,merchant1015@okicici,PhonePe,SBI,Canara Bank,Utilities & Bill Payments,P2M,Success,Bengaluru,iOS,26-35
TXN0003097,2025-10-03,13:32:19,570.85,USR00170,user2828@google,merchant510@ybl,Google Pay,Union Bank of India,Kotak Mahindra Bank,Recharge,P2M,Success,Pune,iOS,18-25
TXN0003098,2025-10-03,13:41:04,842.66,USR01264,user3575@phonep,merchant351@paytm,PhonePe,Bank of Baroda,Bank of Baroda,Fuel,P2M,Success,Bhopal,Android,18-25
TXN0003099,2025-10-03,13:44:04,1010.79,USR01754,user2576@phonep,merchant611@ybl,PhonePe,Canara Bank,Union Bank of India,Grocery,P2M,Success,Delhi,Android,18-25
TXN0003100,2025-10-03,15:25:56,5356.57,USR01972,user524@amazon,user1856@amazon,Amazon Pay,IDFC First Bank,Axis Bank,P2P Transfer,P2P,Success,Bengaluru,iOS,26-35
TXN0003101,2025-10-03,16:57:56,5493.26,USR02261,user587@paytm,user2985@paytm,Paytm,SBI,ICICI Bank,P2P Transfer,P2P,Success,Bengaluru,Android,36-45
TXN0003102,2025-10-03,17:19:59,4202.32,USR03386,user840@google,merchant826@okicici,Google Pay,Punjab National Bank,Kotak Mahindra Bank,Utilities & Bill Payments,P2M,Success,Nagpur,Android,56+
TXN0003103,2025-10-03,19:17:15,8498.73,USR03762,user1502@google,user2152@google,Google Pay,Kotak Mahindra Bank,ICICI Bank,P2P Transfer,P2P,Success,Visakhapatnam,Android,36-45
TXN0003104,2025-10-03,19:23:15,8581.66,USR02471,user1895@phonep,user1882@phonep,PhonePe,Kotak Mahindra Bank,SBI,P2P Transfer,P2P,Success,Chandigarh,Android,36-45
TXN0003105,2025-10-03,19:30:00,4818.76,USR01201,user3294@phonep,user1649@phonep,PhonePe,HDFC Bank,Union Bank of India,P2P Transfer,P2P,Success,Madurai,Android,18-25
TXN0003106,2025-10-03,19:35:59,271.74,USR03216,user1745@whatsa,merchant564@oksbi,WhatsApp Pay,IDFC First Bank,SBI,Food & Dining,P2M,Success,Lucknow,Android,36-45
TXN0003107,2025-10-03,20:17:51,7057.27,USR01536,user2342@google,user1653@google,Google Pay,Canara Bank,Bank of Baroda,P2P Transfer,P2P,Success,Kolkata,Android,26-35
TXN0003108,2025-10-03,20:23:40,20000.0,USR01134,user1909@phonep,user2618@phonep,PhonePe,HDFC Bank,Axis Bank,P2P Transfer,P2P,Success,Lucknow,Android,26-35
TXN0003109,2025-10-03,20:42:05,284.93,USR01572,user1524@phonep,merchant988@ybl,PhonePe,SBI,Kotak Mahindra Bank,Entertainment,P2M,Success,Kolkata,Android,26-35
TXN0003110,2025-10-03,20:52:15,334.66,USR01906,user1556@google,merchant1159@oksbi,Google Pay,ICICI Bank,HDFC Bank,Recharge,P2M,Success,Chennai,Android,26-35
TXN0003111,2025-10-03,21:33:24,5864.43,USR00230,user3069@google,merchant1294@ybl,Google Pay,Union Bank of India,HDFC Bank,Healthcare,P2M,Success,Ahmedabad,Android,36-45
TXN0003112,2025-10-03,21:51:09,1021.66,USR00730,user3064@bhim,merchant1015@okicici,BHIM,Axis Bank,Punjab National Bank,Travel & Transport,P2M,Success,Lucknow,Android,26-35
TXN0003113,2025-10-03,22:00:12,431.46,USR00154,user3769@phonep,merchant467@ybl,PhonePe,IDFC First Bank,Union Bank of India,Food & Dining,P2M,Success,Pune,iOS,56+
TXN0003114,2025-10-03,22:05:36,593.4,USR02353,user3367@paytm,merchant1230@ybl,Paytm,ICICI Bank,Union Bank of India,Grocery,P2M,Success,Lucknow,Android,26-35
TXN0003115,2025-10-03,22:21:27,223.7,USR02316,user466@whatsa,merchant737@okicici,WhatsApp Pay,Axis Bank,HDFC Bank,Food & Dining,P2M,Success,Nagpur,Android,18-25
TXN0003116,2025-10-03,22:24:24,13274.25,USR02614,user800@paytm,user3365@paytm,Paytm,HDFC Bank,IDFC First Bank,P2P Transfer,P2P,Failed,Bhopal,Android,56+
TXN0003117,2025-10-03,22:53:38,28448.99,USR02301,user2351@amazon,merchant979@oksbi,Amazon Pay,Kotak Mahindra Bank,Bank of Baroda,Education,P2M,Failed,Delhi,Android,26-35
TXN0003118,2025-10-03,23:29:56,1518.3,USR01565,user1185@bhim,merchant747@paytm,BHIM,IDFC First Bank,Punjab National Bank,Travel & Transport,P2M,Failed,Hyderabad,Android,46-55
TXN0003119,2025-10-04,05:26:40,6271.2,USR00393,user448@phonep,user1601@phonep,PhonePe,SBI,Punjab National Bank,P2P Transfer,P2P,Success,Kochi,Android,46-55
TXN0003120,2025-10-04,09:06:07,854.43,USR02420,user1400@phonep,merchant37@paytm,PhonePe,Bank of Baroda,Punjab National Bank,Utilities & Bill Payments,P2M,Success,Kolkata,iOS,46-55
